Rk,Team,Year,G#,,Opp.,Pts,PtsO,PtDif,TD,XPA,XPM,FGA,FGM,2PM,Sfty,KRTD,PRTD,INTD,FRTD,OppKRTD,OppPRTD,OppINTD,OppFRTD
7816,STANFORD,2018,10,,OREGON ST,48,17,31,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0
7817,TEMPLE,2018,10,@,HOUSTON,59,49,10,8,8,8,1,1,0,0,0,0,0,0,0,0,0,0
7818,TENNESSEE,2018,10,,KENTUCKY,24,7,17,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
7819,TEXAS,2018,10,@,TEXAS TECH,41,34,7,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
7820,TEXAS A&M,2018,10,,OLE MISS,38,24,14,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1
7821,TCU,2018,10,@,W VIRGINIA,10,47,-37,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7822,UTEP,2018,10,,MIDDLE TN,32,48,-16,4,1,1,2,1,2,0,0,0,0,0,0,0,0,0
7823,UTSA,2018,10,,FIU,7,45,-38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
7824,TEXAS ST,2018,10,,APP STATE,7,38,-31,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7825,TEXAS TECH,2018,10,,TEXAS,34,41,-7,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
7826,TROY,2018,10,@,GA SOUTHRN,35,21,14,4,3,3,4,2,1,0,0,0,0,0,0,0,0,0
7827,TULANE,2018,10,,E CAROLINA,24,18,6,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
7828,TULSA,2018,10,@,MEMPHIS,21,47,-26,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0
7829,UCLA,2018,10,@,ARIZONA ST,28,31,-3,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0
7830,UTAH,2018,10,,OREGON,32,25,7,2,2,2,6,6,0,0,0,0,0,0,0,0,0,0
7831,UTAH ST,2018,10,,S JOSE ST,62,24,38,8,8,8,3,2,0,0,0,0,0,0,0,1,0,0
7832,VANDERBILT,2018,10,@,MISSOURI,28,33,-5,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0
7833,VIRGINIA,2018,10,,LIBERTY,45,24,21,6,6,6,1,1,0,0,1,0,0,0,0,0,0,0
7834,VA TECH,2018,9,@,PITTSBURGH,22,52,-30,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0
7835,WASH STATE,2018,10,@,COLORADO,31,7,24,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
7836,W VIRGINIA,2018,9,,TCU,47,10,37,6,6,6,1,1,0,1,0,0,0,0,0,0,0,0
7837,W KENTUCKY,2018,10,@,FAU,15,34,-19,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7838,WISCONSIN,2018,10,@,PENN STATE,10,22,-12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7839,BALL ST,2018,11,,W MICHIGAN ,42,41,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
7840,W MICHIGAN ,2018,11,@,BALL ST,41,42,-1,5,3,3,2,2,1,0,0,0,0,0,0,0,0,0
7841,BUFFALO,2018,11,@,OHIO,17,52,-35,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
7842,MIAMI OH,2018,11,@,N ILLINOIS,13,7,6,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
7843,N ILLINOIS,2018,11,,MIAMI OH,7,13,-6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7844,OHIO,2018,11,,BUFFALO,52,17,35,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0
7845,FAU,2018,11,@,N TEXAS,38,41,-3,5,5,5,2,1,0,0,0,0,0,0,0,0,0,0
7846,HOUSTON,2018,11,,TULANE,48,17,31,6,6,6,2,2,0,0,0,0,0,0,0,0,0,0
7847,KENT STATE,2018,11,,TOLEDO,34,56,-22,4,4,4,2,2,0,0,0,0,0,0,0,1,0,0
7848,N TEXAS,2018,11,,FAU,41,38,3,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
7849,TOLEDO,2018,11,@,KENT STATE,56,34,22,8,8,8,0,0,0,0,0,1,0,0,0,0,0,0
7850,TULANE,2018,11,@,HOUSTON,17,48,-31,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0
7851,BOISE ST,2018,11,@,NEW MEXICO,45,14,31,6,6,6,2,1,0,0,0,0,0,1,0,1,0,0
7852,MEMPHIS,2018,11,@,SMU,28,18,10,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0
7853,NEW MEXICO,2018,11,,BOISE ST,14,45,-31,2,2,2,1,0,0,0,0,1,0,0,0,0,0,1
7854,SMU,2018,11,,MEMPHIS,18,28,-10,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0
7855,AIR FORCE,2018,11,@,WYOMING,27,35,-8,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
7856,AKRON ,2018,10,,BOWL GREEN ,6,21,-15,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
7857,ALABAMA,2018,11,,CITADEL,50,17,33,7,7,5,1,1,0,0,0,0,0,1,0,0,0,0
7858,UAB,2018,11,@,TEXAS A&M,20,41,-21,3,3,2,3,0,0,0,0,0,0,0,0,0,0,1
7859,APP STATE,2018,10,,GA STATE,45,17,28,6,6,6,2,1,0,0,0,0,0,0,0,0,0,0
7860,ARIZONA,2018,11,@,WASH STATE,28,69,-41,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1
7861,ARIZONA ST,2018,11,@,OREGON,29,31,-2,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0
7862,ARKANSAS,2018,11,@,MISS STATE,6,52,-46,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
7863,ARK STATE,2018,11,,LA MONROE,31,17,14,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
7864,ARMY,2018,11,,COLGATE,28,14,14,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1
7865,AUBURN,2018,11,,LIBERTY,53,0,53,6,6,6,4,3,0,1,0,0,0,0,0,0,0,0
7866,BAYLOR,2018,11,,TCU,9,16,-7,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
7867,BOSTON COL,2018,11,@,FLORIDA ST,21,22,-1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
7868,BOWL GREEN ,2018,11,@,AKRON ,21,6,15,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
7869,BYU,2018,11,,NEW MEX ST,45,10,35,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
7870,UCF ,2018,10,,CINCINNATI,38,13,25,5,5,5,2,1,0,0,0,0,0,0,0,0,0,1
7871,CHARLOTTE ,2018,11,,FIU,35,42,-7,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1
7872,CINCINNATI,2018,11,@,UCF ,13,38,-25,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0
7873,CLEMSON,2018,11,,DUKE,35,6,29,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
7874,COAST CAR,2018,11,,GA SOUTHRN,17,41,-24,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
7875,COLORADO,2018,11,,UTAH,7,30,-23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7876,COLO STATE,2018,11,,UTAH ST,24,29,-5,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
7877,UCONN,2018,11,@,E CAROLINA,21,55,-34,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
7878,DUKE,2018,11,@,CLEMSON,6,35,-29,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
7879,E CAROLINA,2018,10,,UCONN,55,21,34,7,7,7,2,2,0,0,0,0,0,0,0,0,0,0
7880,FLORIDA,2018,11,,IDAHO,63,10,53,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
7881,FIU,2018,11,@,CHARLOTTE ,42,35,7,5,4,4,2,2,1,0,0,0,0,1,0,0,0,0
7882,FLORIDA ST,2018,11,,BOSTON COL,22,21,1,2,1,1,4,3,0,0,0,0,0,0,0,0,0,0
7883,FRESNO ST,2018,11,,S DIEGO ST,23,14,9,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0
7884,GEORGIA,2018,11,,UMASS,66,27,39,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0
7885,GA SOUTHRN,2018,11,@,COAST CAR,41,17,24,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
7886,GA STATE,2018,11,@,APP STATE,17,45,-28,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
7887,GA TECH,2018,11,,VIRGINIA,30,27,3,2,0,0,4,4,2,1,1,0,0,0,0,0,0,0
7888,HAWAII,2018,12,,0,35,28,7,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0
7889,ILLINOIS,2018,11,,IOWA,0,63,-63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7890,INDIANA ,2018,11,@,MICHIGAN,20,31,-11,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
7891,IOWA,2018,11,@,ILLINOIS,63,0,63,9,9,9,0,0,0,0,0,1,0,1,0,0,0,0
7892,IOWA STATE,2018,10,@,TEXAS,10,24,-14,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
7893,KANSAS,2018,11,@,OKLAHOMA,40,55,-15,5,3,3,1,1,1,0,0,0,0,0,0,0,0,0
7894,KANSAS ST,2018,11,,TEXAS TECH,21,6,15,1,1,1,4,4,0,1,0,0,0,0,0,0,0,0
7895,KENTUCKY,2018,11,,MIDDLE TN,34,23,11,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
7896,LIBERTY,2018,10,@,AUBURN,0,53,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7897,LA LAFAYET,2018,11,,S ALABAMA,48,38,10,6,6,6,2,2,0,0,0,0,0,0,0,0,0,0
7898,LA MONROE,2018,11,@,ARK STATE,17,31,-14,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
7899,LSU,2018,11,,RICE,42,10,32,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
7900,LA TECH,2018,11,@,SO MISS,20,21,-1,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0
7901,LOUISVILLE,2018,11,,NC STATE,10,52,-42,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
7902,MARSHALL,2018,10,,UTSA,23,0,23,2,2,2,5,3,0,0,0,0,0,0,0,0,0,0
7903,MARYLAND,2018,11,,OHIO STATE,51,52,-1,7,6,6,2,1,0,0,0,0,0,1,0,0,0,0
7904,UMASS,2018,12,@,GEORGIA,27,66,-39,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
7905,MIAMI FL,2018,11,@,VA TECH,38,14,24,5,5,5,1,1,0,0,0,1,0,0,0,0,0,0
7906,MICHIGAN,2018,11,,INDIANA ,31,20,11,2,1,1,6,6,0,0,0,0,0,0,0,0,0,0
7907,MICH STATE,2018,11,@,NEBRASKA,6,9,-3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
7908,MIDDLE TN,2018,11,@,KENTUCKY,23,34,-11,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0
7909,MINNESOTA,2018,11,,NWESTERN,14,24,-10,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
7910,OLE MISS,2018,11,@,VANDERBILT,29,36,-7,2,2,2,5,5,0,0,0,0,0,0,0,0,0,0
7911,MISS STATE,2018,11,,ARKANSAS,52,6,46,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0
7912,MISSOURI,2018,11,@,TENNESSEE,50,17,33,6,6,5,3,3,0,0,0,0,0,1,0,0,0,0
7913,NAVY,2018,11,,TULSA,37,29,8,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0
7914,NEBRASKA,2018,11,,MICH STATE,9,6,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
7915,NEVADA,2018,11,@,S JOSE ST,21,12,9,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
7916,UNLV,2018,11,@,HAWAII,28,35,-7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
7917,NEW MEX ST,2018,11,@,BYU,10,45,-35,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0
7918,N CAROLINA ,2018,10,,W CAROLINA,49,26,23,7,7,7,2,0,0,0,0,0,0,0,0,0,0,0
7919,NC STATE,2018,10,@,LOUISVILLE,52,10,42,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0
7920,NWESTERN,2018,11,@,MINNESOTA,24,14,10,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0
7921,NOTRE DAME,2018,11,N,SYRACUSE,36,3,33,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0
7922,OHIO STATE,2018,11,@,MARYLAND,52,51,1,7,7,7,1,1,0,0,0,0,0,0,0,0,0,1
7923,OKLAHOMA,2018,11,,KANSAS,55,40,15,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0
7924,OKLA STATE,2018,11,,W VIRGINIA,45,41,4,6,6,6,1,1,0,0,0,0,0,0,0,0,0,0
7925,DOMINION,2018,11,,0,77,14,63,11,11,11,0,0,0,0,0,1,0,0,0,0,0,0
7926,OREGON,2018,11,,ARIZONA ST,31,29,2,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
7927,OREGON ST,2018,11,@,WASHINGTON,23,42,-19,2,2,2,4,3,0,0,0,0,0,0,0,0,0,0
7928,PENN STATE,2018,11,@,RUTGERS,20,7,13,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
7929,PITTSBURGH,2018,11,@,WAKE,34,13,21,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
7930,PURDUE,2018,11,,WISCONSIN,44,47,-3,5,5,5,3,3,0,0,0,0,0,0,0,0,0,0
7931,RICE,2018,12,@,LSU,10,42,-32,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0
7932,RUTGERS,2018,11,,PENN STATE,7,20,-13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7933,S DIEGO ST,2018,11,@,FRESNO ST,14,23,-9,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
7934,S JOSE ST,2018,11,,NEVADA,12,21,-9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7935,S ALABAMA,2018,11,@,LA LAFAYET,38,48,-10,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0
7936,S CAROLINA,2018,10,,CHATTNOOGA,49,9,40,7,7,7,1,0,0,0,0,0,0,0,0,0,0,0
7937,0,2018,11,@,TEMPLE,17,27,-10,2,2,2,1,1,0,0,0,0,0,0,0,1,0,1
7938,USC,2018,11,@,UCLA,27,34,-7,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0
7939,SO MISS,2018,10,,LA TECH,21,20,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
7940,SYRACUSE,2018,11,N,NOTRE DAME,3,36,-33,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
7941,TEMPLE,2018,11,,0,27,17,10,3,3,3,3,2,0,0,0,1,0,1,0,0,0,0
7942,TENNESSEE,2018,11,,MISSOURI,17,50,-33,2,2,2,1,1,0,0,0,0,0,0,0,0,0,1
7943,TEXAS,2018,11,,IOWA STATE,24,10,14,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
7944,TEXAS A&M,2018,11,,UAB,41,20,21,5,5,5,3,2,0,0,0,0,0,1,0,0,0,0
7945,TCU,2018,11,@,BAYLOR,16,9,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7946,UTEP,2018,11,@,W KENTUCKY,16,40,-24,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
7947,UTSA,2018,11,@,MARSHALL,0,23,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7948,TEXAS ST,2018,11,@,TROY,7,12,-5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7949,TEXAS TECH,2018,11,@,KANSAS ST,6,21,-15,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
7950,TROY,2018,11,,TEXAS ST,12,7,5,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0
7951,TULSA,2018,11,@,NAVY,29,37,-8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
7952,UCLA,2018,11,,USC,34,27,7,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0
7953,UTAH,2018,11,@,COLORADO,30,7,23,3,3,3,4,3,0,0,0,0,0,0,0,0,0,0
7954,UTAH ST,2018,11,@,COLO STATE,29,24,5,3,2,2,3,3,0,0,0,0,0,0,0,0,0,0
7955,VANDERBILT,2018,11,,OLE MISS,36,29,7,4,4,4,2,2,0,1,0,0,0,0,0,0,0,0
7956,VIRGINIA,2018,11,@,GA TECH,27,30,-3,3,3,3,3,2,0,0,0,0,0,0,1,0,0,0
7957,VA TECH,2018,10,,MIAMI FL,14,38,-24,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0
7958,WAKE,2018,11,,PITTSBURGH,13,34,-21,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0
7959,WASHINGTON,2018,11,,OREGON ST,42,23,19,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0
7960,WASH STATE,2018,11,,ARIZONA,69,28,41,10,10,9,1,0,0,0,0,0,0,1,0,0,0,0
7961,W VIRGINIA,2018,10,@,OKLA STATE,41,45,-4,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
7962,W KENTUCKY,2018,11,,UTEP,40,16,24,5,5,4,2,2,0,0,0,0,0,0,0,0,0,0
7963,WISCONSIN,2018,11,@,PURDUE,47,44,3,6,5,5,3,2,0,0,0,0,0,0,0,0,0,0
7964,WYOMING,2018,11,,AIR FORCE,35,27,8,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
7965,BALL ST,2018,12,@,MIAMI OH,21,42,-21,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
7966,MIAMI OH,2018,12,,BALL ST,42,21,21,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
7967,N ILLINOIS,2018,12,@,W MICHIGAN ,21,28,-7,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0
7968,W MICHIGAN ,2018,12,,N ILLINOIS,28,21,7,3,2,2,3,2,1,0,0,0,0,0,0,0,0,1
7969,AIR FORCE,2018,12,,COLO STATE,27,19,8,3,3,3,3,2,0,0,0,0,0,0,0,0,0,0
7970,COLO STATE,2018,12,@,AIR FORCE,19,27,-8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0
7971,OLE MISS,2018,12,,MISS STATE,3,35,-32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
7972,MISS STATE,2018,12,@,OLE MISS,35,3,32,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
7973,AKRON ,2018,11,@,OHIO,28,49,-21,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0
7974,ARKANSAS,2018,12,@,MISSOURI,0,38,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7975,BOWL GREEN ,2018,12,,BUFFALO,14,44,-30,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1
7976,BUFFALO,2018,12,@,BOWL GREEN ,44,14,30,6,5,3,1,1,1,0,0,0,0,1,0,0,0,0
7977,UCF ,2018,11,@,0,38,10,28,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0
7978,C MICHIGAN,2018,12,@,TOLEDO,13,51,-38,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
7979,CINCINNATI,2018,12,,E CAROLINA,56,6,50,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
7980,COAST CAR,2018,12,@,S ALABAMA,28,31,-3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
7981,E CAROLINA,2018,11,@,CINCINNATI,6,56,-50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7982,E MICHIGAN,2018,12,@,KENT STATE,28,20,8,4,4,4,1,0,0,0,0,0,0,0,0,0,0,1
7983,HOUSTON,2018,12,@,MEMPHIS,31,52,-21,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
7984,IOWA,2018,12,,NEBRASKA,31,28,3,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
7985,KANSAS,2018,12,,TEXAS,17,24,-7,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0
7986,KENT STATE,2018,12,,E MICHIGAN,20,28,-8,2,2,2,3,2,0,0,0,0,0,1,0,0,0,0
7987,MEMPHIS,2018,12,,HOUSTON,52,31,21,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0
7988,MISSOURI,2018,12,,ARKANSAS,38,0,38,5,5,5,1,1,0,0,0,0,0,1,0,0,0,0
7989,NEBRASKA,2018,12,@,IOWA,28,31,-3,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0
7990,OHIO,2018,12,,AKRON ,49,28,21,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0
7991,OKLAHOMA,2018,12,@,W VIRGINIA,59,56,3,8,8,8,1,1,0,0,0,0,0,2,0,0,0,0
7992,OREGON,2018,12,@,OREGON ST,55,15,40,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0
7993,OREGON ST,2018,12,,OREGON,15,55,-40,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0
7994,S ALABAMA,2018,12,,COAST CAR,31,28,3,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
7995,0,2018,12,,UCF ,10,38,-28,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
7996,TEXAS,2018,12,@,KANSAS,24,17,7,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0
7997,TOLEDO,2018,12,,C MICHIGAN,51,13,38,7,7,6,1,1,0,0,0,0,0,0,0,0,0,1
7998,VIRGINIA,2018,12,@,VA TECH,31,34,-3,4,4,4,1,1,0,0,0,0,0,0,0,0,0,2
7999,VA TECH,2018,11,,VIRGINIA,34,31,3,4,4,4,3,2,0,0,0,1,0,0,0,0,0,0
8000,WASHINGTON,2018,12,@,WASH STATE,28,15,13,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0
8001,WASH STATE,2018,12,,WASHINGTON,15,28,-13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8002,W VIRGINIA,2018,11,,OKLAHOMA,56,59,-3,8,8,8,0,0,0,0,0,0,0,0,0,0,0,2
8003,ALABAMA,2018,12,,AUBURN,52,21,31,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0
8004,UAB,2018,12,@,MIDDLE TN,3,27,-24,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8005,APP STATE,2018,11,,TROY,21,10,11,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
8006,ARIZONA,2018,12,,ARIZONA ST,40,41,-1,4,2,2,5,4,0,1,0,0,0,0,0,0,0,0
8007,ARIZONA ST,2018,12,@,ARIZONA,41,40,1,5,3,3,2,2,1,0,0,0,0,0,0,0,0,0
8008,ARK STATE,2018,12,@,TEXAS ST,33,7,26,3,4,4,1,1,0,1,0,0,0,0,0,0,0,0
8009,AUBURN,2018,12,@,ALABAMA,21,52,-31,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
8010,BAYLOR,2018,12,N,TEXAS TECH,35,24,11,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
8011,BOISE ST,2018,12,,UTAH ST,33,24,9,4,3,3,3,2,0,0,0,0,0,0,0,0,0,0
8012,BOSTON COL,2018,12,,SYRACUSE,21,42,-21,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
8013,BYU,2018,12,@,UTAH,27,35,-8,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
8014,CAL,2018,11,,COLORADO,33,21,12,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0
8015,CHARLOTTE ,2018,12,@,FAU,27,24,3,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
8016,CLEMSON,2018,12,,S CAROLINA,56,35,21,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0
8017,COLORADO,2018,12,@,CAL,21,33,-12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
8018,UCONN,2018,12,,TEMPLE,7,57,-50,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
8019,DUKE,2018,12,,WAKE,7,59,-52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8020,FLORIDA,2018,12,@,FLORIDA ST,41,14,27,5,5,5,2,2,0,0,0,0,0,0,0,0,0,0
8021,FAU,2018,12,,CHARLOTTE ,24,27,-3,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0
8022,FIU,2018,12,,MARSHALL,25,28,-3,3,2,2,3,1,1,0,0,0,0,0,0,1,0,0
8023,FLORIDA ST,2018,12,,FLORIDA,14,41,-27,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
8024,FRESNO ST,2018,12,,S JOSE ST,31,13,18,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
8025,GEORGIA,2018,12,,GA TECH,45,21,24,6,6,6,2,1,0,0,0,0,0,0,1,0,0,0
8026,GA SOUTHRN,2018,12,@,GA STATE,35,14,21,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0
8027,GA STATE,2018,12,,GA SOUTHRN,14,35,-21,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
8028,GA TECH,2018,12,@,GEORGIA,21,45,-24,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0
8029,HAWAII,2018,13,@,S DIEGO ST,31,30,1,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0
8030,ILLINOIS,2018,12,@,NWESTERN,16,24,-8,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0
8031,INDIANA ,2018,12,,PURDUE,21,28,-7,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0
8032,IOWA STATE,2018,11,,KANSAS ST,42,38,4,6,6,6,1,0,0,0,0,0,0,1,0,0,0,0
8033,KANSAS ST,2018,12,@,IOWA STATE,38,42,-4,5,5,5,1,1,0,0,0,0,0,0,0,0,0,1
8034,KENTUCKY,2018,12,@,LOUISVILLE,56,10,46,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
8035,LIBERTY,2018,11,,NEW MEX ST,28,21,7,3,2,2,2,2,1,0,0,0,0,0,1,0,0,0
8036,LA LAFAYET,2018,12,@,LA MONROE,31,28,3,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0
8037,LA MONROE,2018,12,,LA LAFAYET,28,31,-3,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0
8038,LSU,2018,12,@,TEXAS A&M,72,74,-2,9,5,5,4,3,2,0,0,0,0,1,0,0,0,0
8039,LA TECH,2018,12,,W KENTUCKY,15,30,-15,1,1,1,4,2,0,1,0,0,0,0,0,0,0,0
8040,LOUISVILLE,2018,12,,KENTUCKY,10,56,-46,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
8041,MARSHALL,2018,11,@,FIU,28,25,3,4,4,4,1,0,0,0,0,1,0,0,0,0,0,0
8042,MARYLAND,2018,12,@,PENN STATE,3,38,-35,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
8043,MIAMI FL,2018,12,,PITTSBURGH,24,3,21,3,3,3,1,1,0,0,0,1,0,0,0,0,0,0
8044,MICHIGAN,2018,12,@,OHIO STATE,39,62,-23,5,3,3,2,2,0,0,0,0,0,0,0,0,0,0
8045,MICH STATE,2018,12,,RUTGERS,14,10,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
8046,MIDDLE TN,2018,12,,UAB,27,3,24,3,3,3,2,2,0,0,0,0,0,0,0,0,0,0
