Team,Year,Week,Opp,Location
CAR,2017,10,MIA,Home
MIA,2017,10,CAR,Away
TEN,2017,11,PIT,Away
PIT,2017,11,TEN,Home
BUF,2017,11,LAC,Away
CHI,2017,11,DET,Home
CIN,2017,11,DEN,Away
CLV,2017,11,JAX,Home
ARZ,2017,11,HST,Away
DAL,2017,11,PHI,Home
DEN,2017,11,CIN,Home
DET,2017,11,CHI,Away
GB,2017,11,BLT,Home
HST,2017,11,ARZ,Home
JAX,2017,11,CLV,Away
KC,2017,11,NYG,Away
MIA,2017,11,TB,Home
MIN,2017,11,LA,Home
NO,2017,11,WAS,Home
NE,2017,11,OAK,Away
NYG,2017,11,KC,Home
PHI,2017,11,DAL,Away
OAK,2017,11,NE,Home
LA,2017,11,MIN,Away
BLT,2017,11,GB,Away
LAC,2017,11,BUF,Home
TB,2017,11,MIA,Away
WAS,2017,11,NO,Away
ATL,2017,11,SEA,Away
SEA,2017,11,ATL,Home
DAL,2017,12,LAC,Home
DET,2017,12,MIN,Home
MIN,2017,12,DET,Away
NYG,2017,12,WAS,Away
LAC,2017,12,DAL,Away
WAS,2017,12,NYG,Home
ATL,2017,12,TB,Home
BUF,2017,12,KC,Away
CAR,2017,12,NYJ,Away
CHI,2017,12,PHI,Away
CIN,2017,12,CLV,Home
CLV,2017,12,CIN,Away
IND,2017,12,TEN,Home
ARZ,2017,12,JAX,Home
DEN,2017,12,OAK,Away
GB,2017,12,PIT,Away
JAX,2017,12,ARZ,Away
KC,2017,12,BUF,Home
MIA,2017,12,NE,Away
NO,2017,12,LA,Away
NE,2017,12,MIA,Home
NYJ,2017,12,CAR,Home
TEN,2017,12,IND,Away
PHI,2017,12,CHI,Home
PIT,2017,12,GB,Home
OAK,2017,12,DEN,Home
LA,2017,12,NO,Home
SEA,2017,12,SF,Away
SF,2017,12,SEA,Home
TB,2017,12,ATL,Away
HST,2017,12,BLT,Away
BLT,2017,12,HST,Home
DAL,2017,13,WAS,Home
WAS,2017,13,DAL,Away
ATL,2017,13,MIN,Home
BUF,2017,13,NE,Home
CAR,2017,13,NO,Away
CHI,2017,13,SF,Home
CLV,2017,13,LAC,Away
IND,2017,13,JAX,Away
ARZ,2017,13,LA,Home
DEN,2017,13,MIA,Away
DET,2017,13,BLT,Away
GB,2017,13,TB,Home
HST,2017,13,TEN,Away
JAX,2017,13,IND,Home
KC,2017,13,NYJ,Away
MIA,2017,13,DEN,Home
MIN,2017,13,ATL,Away
NO,2017,13,CAR,Home
NE,2017,13,BUF,Away
NYG,2017,13,OAK,Away
NYJ,2017,13,KC,Home
TEN,2017,13,HST,Home
PHI,2017,13,SEA,Away
OAK,2017,13,NYG,Home
LA,2017,13,ARZ,Away
BLT,2017,13,DET,Home
LAC,2017,13,CLV,Home
SEA,2017,13,PHI,Home
SF,2017,13,CHI,Away
TB,2017,13,GB,Away
CIN,2017,13,PIT,Home
PIT,2017,13,CIN,Away
ATL,2017,14,NO,Home
NO,2017,14,ATL,Away
BUF,2017,14,IND,Home
CAR,2017,14,MIN,Home
CHI,2017,14,CIN,Away
CIN,2017,14,CHI,Home
CLV,2017,14,GB,Home
IND,2017,14,BUF,Away
ARZ,2017,14,TEN,Home
DAL,2017,14,NYG,Away
DEN,2017,14,NYJ,Home
DET,2017,14,TB,Away
GB,2017,14,CLV,Away
HST,2017,14,SF,Home
JAX,2017,14,SEA,Home
KC,2017,14,OAK,Home
MIN,2017,14,CAR,Away
NYG,2017,14,DAL,Home
NYJ,2017,14,DEN,Away
TEN,2017,14,ARZ,Away
PHI,2017,14,LA,Away
PIT,2017,14,BLT,Home
OAK,2017,14,KC,Away
LA,2017,14,PHI,Home
BLT,2017,14,PIT,Away
LAC,2017,14,WAS,Home
SEA,2017,14,JAX,Away
SF,2017,14,HST,Away
TB,2017,14,DET,Home
WAS,2017,14,LAC,Away
MIA,2017,14,NE,Home
NE,2017,14,MIA,Away
IND,2017,15,DEN,Home
DEN,2017,15,IND,Away
CHI,2017,15,DET,Away
DET,2017,15,CHI,Home
KC,2017,15,LAC,Home
LAC,2017,15,KC,Away
BUF,2017,15,MIA,Home
CAR,2017,15,GB,Home
CIN,2017,15,MIN,Away
CLV,2017,15,BLT,Home
ARZ,2017,15,WAS,Away
DAL,2017,15,OAK,Away
GB,2017,15,CAR,Away
HST,2017,15,JAX,Away
JAX,2017,15,HST,Home
MIA,2017,15,BUF,Away
MIN,2017,15,CIN,Home
NO,2017,15,NYJ,Home
NE,2017,15,PIT,Away
NYG,2017,15,PHI,Home
NYJ,2017,15,NO,Away
TEN,2017,15,SF,Away
PHI,2017,15,NYG,Away
PIT,2017,15,NE,Home
OAK,2017,15,DAL,Home
LA,2017,15,SEA,Away
BLT,2017,15,CLV,Away
SEA,2017,15,LA,Home
SF,2017,15,TEN,Home
WAS,2017,15,ARZ,Home
ATL,2017,15,TB,Away
TB,2017,15,ATL,Home
IND,2017,16,BLT,Away
GB,2017,16,MIN,Home
MIN,2017,16,GB,Away
BLT,2017,16,IND,Home
ATL,2017,16,NO,Away
BUF,2017,16,NE,Away
CAR,2017,16,TB,Home
CHI,2017,16,CLV,Home
CIN,2017,16,DET,Home
CLV,2017,16,CHI,Away
ARZ,2017,16,NYG,Home
DAL,2017,16,SEA,Home
DEN,2017,16,WAS,Away
DET,2017,16,CIN,Away
JAX,2017,16,SF,Away
KC,2017,16,MIA,Home
MIA,2017,16,KC,Away
NO,2017,16,ATL,Home
NE,2017,16,BUF,Home
NYG,2017,16,ARZ,Away
NYJ,2017,16,LAC,Home
TEN,2017,16,LA,Home
LA,2017,16,TEN,Away
LAC,2017,16,NYJ,Away
SEA,2017,16,DAL,Away
SF,2017,16,JAX,Home
TB,2017,16,CAR,Away
WAS,2017,16,DEN,Home
HST,2017,16,PIT,Home
PHI,2017,16,OAK,Home
PIT,2017,16,HST,Away
OAK,2017,16,PHI,Away
ATL,2017,17,CAR,Home
BUF,2017,17,MIA,Away
CAR,2017,17,ATL,Away
CHI,2017,17,MIN,Away
CIN,2017,17,BLT,Away
CLV,2017,17,PIT,Away
IND,2017,17,HST,Home
ARZ,2017,17,SEA,Away
DAL,2017,17,PHI,Away
DEN,2017,17,KC,Home
DET,2017,17,GB,Home
GB,2017,17,DET,Away
HST,2017,17,IND,Away
JAX,2017,17,TEN,Away
KC,2017,17,DEN,Away
MIA,2017,17,BUF,Home
MIN,2017,17,CHI,Home
NO,2017,17,TB,Away
NE,2017,17,NYJ,Home
NYG,2017,17,WAS,Home
NYJ,2017,17,NE,Away
TEN,2017,17,JAX,Home
PHI,2017,17,DAL,Home
PIT,2017,17,CLV,Home
OAK,2017,17,LAC,Away
LA,2017,17,SF,Home
BLT,2017,17,CIN,Home
LAC,2017,17,OAK,Home
SEA,2017,17,ARZ,Home
SF,2017,17,LA,Away
TB,2017,17,NO,Home
WAS,2017,17,NYG,Away
ATL,2017,29,LA,Away
KC,2017,29,TEN,Home
TEN,2017,29,KC,Away
LA,2017,29,ATL,Home
BUF,2017,29,JAX,Away
CAR,2017,29,NO,Away
JAX,2017,29,BUF,Home
NO,2017,29,CAR,Home
ATL,2017,30,PHI,Away
NE,2017,30,TEN,Home
TEN,2017,30,NE,Away
PHI,2017,30,ATL,Home
JAX,2017,30,PIT,Away
MIN,2017,30,NO,Home
NO,2017,30,MIN,Away
PIT,2017,30,JAX,Home
JAX,2017,31,NE,Away
MIN,2017,31,PHI,Away
NE,2017,31,JAX,Home
PHI,2017,31,MIN,Home
NE,2017,32,PHI,Home
PHI,2017,32,NE,Home
ATL,2018,1,PHI,Away
PHI,2018,1,ATL,Home
BUF,2018,1,BLT,Away
CAR,2018,1,DAL,Home
CHI,2018,1,GB,Away
CIN,2018,1,IND,Away
CLV,2018,1,PIT,Home
IND,2018,1,CIN,Home
ARZ,2018,1,WAS,Home
DAL,2018,1,CAR,Away
DEN,2018,1,SEA,Home
GB,2018,1,CHI,Home
HST,2018,1,NE,Away
JAX,2018,1,NYG,Away
KC,2018,1,LAC,Away
MIA,2018,1,TEN,Home
MIN,2018,1,SF,Home
NO,2018,1,TB,Home
NE,2018,1,HST,Home
NYG,2018,1,JAX,Home
TEN,2018,1,MIA,Away
PIT,2018,1,CLV,Away
BLT,2018,1,BUF,Home
LAC,2018,1,KC,Home
SEA,2018,1,DEN,Away
SF,2018,1,MIN,Away
TB,2018,1,NO,Away
WAS,2018,1,ARZ,Away
DET,2018,1,NYJ,Home
NYJ,2018,1,DET,Away
OAK,2018,1,LA,Home
LA,2018,1,OAK,Away
CIN,2018,2,BLT,Home
BLT,2018,2,CIN,Away
ATL,2018,2,CAR,Home
BUF,2018,2,LAC,Home
CAR,2018,2,ATL,Away
CLV,2018,2,NO,Away
IND,2018,2,WAS,Away
ARZ,2018,2,LA,Away
DAL,2018,2,NYG,Home
DEN,2018,2,OAK,Home
DET,2018,2,SF,Away
GB,2018,2,MIN,Home
HST,2018,2,TEN,Away
JAX,2018,2,NE,Home
KC,2018,2,PIT,Away
MIA,2018,2,NYJ,Away
MIN,2018,2,GB,Away
NO,2018,2,CLV,Home
NE,2018,2,JAX,Away
NYG,2018,2,DAL,Away
NYJ,2018,2,MIA,Home
TEN,2018,2,HST,Home
PHI,2018,2,TB,Away
PIT,2018,2,KC,Home
OAK,2018,2,DEN,Away
LA,2018,2,ARZ,Home
LAC,2018,2,BUF,Away
SF,2018,2,DET,Home
TB,2018,2,PHI,Home
WAS,2018,2,IND,Home
CHI,2018,2,SEA,Home
SEA,2018,2,CHI,Away
CLV,2018,3,NYJ,Home
NYJ,2018,3,CLV,Away
ATL,2018,3,NO,Home
BUF,2018,3,MIN,Away
CAR,2018,3,CIN,Home
CHI,2018,3,ARZ,Away
CIN,2018,3,CAR,Away
IND,2018,3,PHI,Away
ARZ,2018,3,CHI,Home
DAL,2018,3,SEA,Away
DEN,2018,3,BLT,Away
DET,2018,3,NE,Home
GB,2018,3,WAS,Away
HST,2018,3,NYG,Home
JAX,2018,3,TEN,Home
KC,2018,3,SF,Home
MIA,2018,3,OAK,Home
MIN,2018,3,BUF,Home
NO,2018,3,ATL,Away
NE,2018,3,DET,Away
NYG,2018,3,HST,Away
TEN,2018,3,JAX,Away
PHI,2018,3,IND,Home
OAK,2018,3,MIA,Away
LA,2018,3,LAC,Home
BLT,2018,3,DEN,Home
LAC,2018,3,LA,Away
SEA,2018,3,DAL,Home
SF,2018,3,KC,Away
WAS,2018,3,GB,Home
PIT,2018,3,TB,Away
TB,2018,3,PIT,Home
MIN,2018,4,LA,Away
LA,2018,4,MIN,Home
ATL,2018,4,CIN,Home
BUF,2018,4,GB,Away
CHI,2018,4,TB,Home
CIN,2018,4,ATL,Away
CLV,2018,4,OAK,Away
IND,2018,4,HST,Home
ARZ,2018,4,SEA,Home
DAL,2018,4,DET,Home
DET,2018,4,DAL,Away
GB,2018,4,BUF,Home
HST,2018,4,IND,Away
JAX,2018,4,NYJ,Home
MIA,2018,4,NE,Away
NO,2018,4,NYG,Away
NE,2018,4,MIA,Home
NYG,2018,4,NO,Home
NYJ,2018,4,JAX,Away
TEN,2018,4,PHI,Home
PHI,2018,4,TEN,Away
PIT,2018,4,BLT,Home
OAK,2018,4,CLV,Home
BLT,2018,4,PIT,Away
LAC,2018,4,SF,Home
SEA,2018,4,ARZ,Away
SF,2018,4,LAC,Away
TB,2018,4,CHI,Away
DEN,2018,4,KC,Home
KC,2018,4,DEN,Away
IND,2018,5,NE,Away
NE,2018,5,IND,Home
ATL,2018,5,PIT,Away
BUF,2018,5,TEN,Home
CAR,2018,5,NYG,Home
CIN,2018,5,MIA,Home
CLV,2018,5,BLT,Home
ARZ,2018,5,SF,Away
DAL,2018,5,HST,Away
DEN,2018,5,NYJ,Away
DET,2018,5,GB,Home
GB,2018,5,DET,Away
HST,2018,5,DAL,Home
JAX,2018,5,KC,Away
KC,2018,5,JAX,Home
MIA,2018,5,CIN,Away
MIN,2018,5,PHI,Away
NYG,2018,5,CAR,Away
NYJ,2018,5,DEN,Home
TEN,2018,5,BUF,Away
PHI,2018,5,MIN,Home
PIT,2018,5,ATL,Home
OAK,2018,5,LAC,Away
LA,2018,5,SEA,Away
BLT,2018,5,CLV,Away
LAC,2018,5,OAK,Home
SEA,2018,5,LA,Home
SF,2018,5,ARZ,Home
NO,2018,5,WAS,Home
WAS,2018,5,NO,Away
NYG,2018,6,PHI,Home
PHI,2018,6,NYG,Away
ATL,2018,6,TB,Home
BUF,2018,6,HST,Away
CAR,2018,6,WAS,Away
CHI,2018,6,MIA,Away
CIN,2018,6,PIT,Home
CLV,2018,6,LAC,Home
IND,2018,6,NYJ,Away
ARZ,2018,6,MIN,Away
DAL,2018,6,JAX,Home
DEN,2018,6,LA,Home
HST,2018,6,BUF,Home
JAX,2018,6,DAL,Away
KC,2018,6,NE,Away
MIA,2018,6,CHI,Home
MIN,2018,6,ARZ,Home
NE,2018,6,KC,Home
NYJ,2018,6,IND,Home
TEN,2018,6,BLT,Home
PIT,2018,6,CIN,Away
OAK,2018,6,SEA,Home
LA,2018,6,DEN,Away
BLT,2018,6,TEN,Away
LAC,2018,6,CLV,Away
SEA,2018,6,OAK,Away
TB,2018,6,ATL,Away
WAS,2018,6,CAR,Home
GB,2018,6,SF,Home
SF,2018,6,GB,Away
ARZ,2018,7,DEN,Home
DEN,2018,7,ARZ,Away
BUF,2018,7,IND,Away
CAR,2018,7,PHI,Away
CHI,2018,7,NE,Home
CIN,2018,7,KC,Away
CLV,2018,7,TB,Away
IND,2018,7,BUF,Home
DAL,2018,7,WAS,Away
DET,2018,7,MIA,Away
HST,2018,7,JAX,Away
JAX,2018,7,HST,Home
KC,2018,7,CIN,Home
MIA,2018,7,DET,Home
MIN,2018,7,NYJ,Away
NO,2018,7,BLT,Away
NE,2018,7,CHI,Away
NYJ,2018,7,MIN,Home
TEN,2018,7,LAC,Away
PHI,2018,7,CAR,Home
LA,2018,7,SF,Away
BLT,2018,7,NO,Home
LAC,2018,7,TEN,Home
SF,2018,7,LA,Home
TB,2018,7,CLV,Home
WAS,2018,7,DAL,Home
ATL,2018,7,NYG,Home
NYG,2018,7,ATL,Away
HST,2018,8,MIA,Home
MIA,2018,8,HST,Away
CAR,2018,8,BLT,Home
CHI,2018,8,NYJ,Home
CIN,2018,8,TB,Home
CLV,2018,8,PIT,Away
IND,2018,8,OAK,Away
ARZ,2018,8,SF,Home
DEN,2018,8,KC,Away
DET,2018,8,SEA,Home
GB,2018,8,LA,Away
JAX,2018,8,PHI,Home
KC,2018,8,DEN,Home
MIN,2018,8,NO,Home
NO,2018,8,MIN,Away
NYG,2018,8,WAS,Home
NYJ,2018,8,CHI,Away
PHI,2018,8,JAX,Away
PIT,2018,8,CLV,Home
OAK,2018,8,IND,Home
LA,2018,8,GB,Home
BLT,2018,8,CAR,Away
SEA,2018,8,DET,Away
SF,2018,8,ARZ,Away
TB,2018,8,CIN,Away
WAS,2018,8,NYG,Away
BUF,2018,8,NE,Home
NE,2018,8,BUF,Away
OAK,2018,9,SF,Away
SF,2018,9,OAK,Home
ATL,2018,9,WAS,Away
BUF,2018,9,CHI,Home
CAR,2018,9,TB,Home
CHI,2018,9,BUF,Away
CLV,2018,9,KC,Home
DEN,2018,9,HST,Home
DET,2018,9,MIN,Away
GB,2018,9,NE,Away
HST,2018,9,DEN,Away
KC,2018,9,CLV,Away
MIA,2018,9,NYJ,Home
MIN,2018,9,DET,Home
NO,2018,9,LA,Home
NE,2018,9,GB,Home
NYJ,2018,9,MIA,Away
PIT,2018,9,BLT,Away
LA,2018,9,NO,Away
BLT,2018,9,PIT,Home
LAC,2018,9,SEA,Away
SEA,2018,9,LAC,Home
TB,2018,9,CAR,Away
WAS,2018,9,ATL,Home
DAL,2018,9,TEN,Home
TEN,2018,9,DAL,Away
CAR,2018,10,PIT,Away
PIT,2018,10,CAR,Home
ATL,2018,10,CLV,Away
BUF,2018,10,NYJ,Away
CHI,2018,10,DET,Home
CIN,2018,10,NO,Home
CLV,2018,10,ATL,Home
IND,2018,10,JAX,Home
ARZ,2018,10,KC,Away
DAL,2018,10,PHI,Away
DET,2018,10,CHI,Away
GB,2018,10,MIA,Home
JAX,2018,10,IND,Away
KC,2018,10,ARZ,Home
MIA,2018,10,GB,Away
NO,2018,10,CIN,Away
NE,2018,10,TEN,Away
NYJ,2018,10,BUF,Home
TEN,2018,10,NE,Home
PHI,2018,10,DAL,Home
OAK,2018,10,LAC,Home
LA,2018,10,SEA,Home
LAC,2018,10,OAK,Away
SEA,2018,10,LA,Away
TB,2018,10,WAS,Home
WAS,2018,10,TB,Away
NYG,2018,10,SF,Away
SF,2018,10,NYG,Home
GB,2018,11,SEA,Away
SEA,2018,11,GB,Home
ATL,2018,11,DAL,Home
CAR,2018,11,DET,Away
CHI,2018,11,MIN,Home
CIN,2018,11,BLT,Away
IND,2018,11,TEN,Home
ARZ,2018,11,OAK,Home
DAL,2018,11,ATL,Away
DEN,2018,11,LAC,Away
DET,2018,11,CAR,Home
HST,2018,11,WAS,Away
JAX,2018,11,PIT,Home
MIN,2018,11,CHI,Away
NO,2018,11,PHI,Home
NYG,2018,11,TB,Home
TEN,2018,11,IND,Away
PHI,2018,11,NO,Away
PIT,2018,11,JAX,Away
OAK,2018,11,ARZ,Away
BLT,2018,11,CIN,Home
LAC,2018,11,DEN,Home
TB,2018,11,NYG,Away
WAS,2018,11,HST,Home
KC,2018,11,LA,Away
LA,2018,11,KC,Home
ATL,2018,12,NO,Away
CHI,2018,12,DET,Away
DAL,2018,12,WAS,Home
DET,2018,12,CHI,Home
NO,2018,12,ATL,Home
WAS,2018,12,DAL,Away
BUF,2018,12,JAX,Home
CAR,2018,12,SEA,Home
CIN,2018,12,CLV,Home
CLV,2018,12,CIN,Away
IND,2018,12,MIA,Home
ARZ,2018,12,LAC,Away
DEN,2018,12,PIT,Home
GB,2018,12,MIN,Away
JAX,2018,12,BUF,Away
MIA,2018,12,IND,Away
MIN,2018,12,GB,Home
NE,2018,12,NYJ,Away
NYG,2018,12,PHI,Away
NYJ,2018,12,NE,Home
PHI,2018,12,NYG,Home
PIT,2018,12,DEN,Away
OAK,2018,12,BLT,Away
BLT,2018,12,OAK,Home
LAC,2018,12,ARZ,Home
SEA,2018,12,CAR,Away
SF,2018,12,TB,Away
TB,2018,12,SF,Home
HST,2018,12,TEN,Home
TEN,2018,12,HST,Away
DAL,2018,13,NO,Home
NO,2018,13,DAL,Away
ATL,2018,13,BLT,Home
BUF,2018,13,MIA,Away
CAR,2018,13,TB,Away
CHI,2018,13,NYG,Away
CIN,2018,13,DEN,Home
CLV,2018,13,HST,Away
IND,2018,13,JAX,Away
ARZ,2018,13,GB,Away
DEN,2018,13,CIN,Away
DET,2018,13,LA,Home
GB,2018,13,ARZ,Home
HST,2018,13,CLV,Home
JAX,2018,13,IND,Home
KC,2018,13,OAK,Away
MIA,2018,13,BUF,Home
MIN,2018,13,NE,Away
NE,2018,13,MIN,Home
NYG,2018,13,CHI,Home
NYJ,2018,13,TEN,Away
TEN,2018,13,NYJ,Home
PIT,2018,13,LAC,Home
OAK,2018,13,KC,Home
LA,2018,13,DET,Away
BLT,2018,13,ATL,Away
LAC,2018,13,PIT,Away
SEA,2018,13,SF,Home
SF,2018,13,SEA,Away
TB,2018,13,CAR,Home
PHI,2018,13,WAS,Home
WAS,2018,13,PHI,Away
JAX,2018,14,TEN,Away
TEN,2018,14,JAX,Home
ATL,2018,14,GB,Away
BUF,2018,14,NYJ,Home
CAR,2018,14,CLV,Away
CHI,2018,14,LA,Home
CIN,2018,14,LAC,Away
CLV,2018,14,CAR,Home
IND,2018,14,HST,Away
ARZ,2018,14,DET,Home
DAL,2018,14,PHI,Home
DEN,2018,14,SF,Away
DET,2018,14,ARZ,Away
GB,2018,14,ATL,Home
HST,2018,14,IND,Home
KC,2018,14,BLT,Home
MIA,2018,14,NE,Home
NO,2018,14,TB,Away
NE,2018,14,MIA,Away
NYG,2018,14,WAS,Away
NYJ,2018,14,BUF,Away
PHI,2018,14,DAL,Away
PIT,2018,14,OAK,Away
OAK,2018,14,PIT,Home
LA,2018,14,CHI,Away
BLT,2018,14,KC,Away
LAC,2018,14,CIN,Home
SF,2018,14,DEN,Home
TB,2018,14,NO,Home
WAS,2018,14,NYG,Home
MIN,2018,14,SEA,Away
SEA,2018,14,MIN,Home
KC,2018,15,LAC,Home
LAC,2018,15,KC,Away
CLV,2018,15,DEN,Away
DEN,2018,15,CLV,Home
HST,2018,15,NYJ,Away
NYJ,2018,15,HST,Home
ATL,2018,15,ARZ,Home
BUF,2018,15,DET,Home
CHI,2018,15,GB,Home
CIN,2018,15,OAK,Home
IND,2018,15,DAL,Home
ARZ,2018,15,ATL,Away
DAL,2018,15,IND,Away
DET,2018,15,BUF,Away
GB,2018,15,CHI,Away
JAX,2018,15,WAS,Home
MIA,2018,15,MIN,Away
MIN,2018,15,MIA,Home
NE,2018,15,PIT,Away
NYG,2018,15,TEN,Home
TEN,2018,15,NYG,Away
PHI,2018,15,LA,Away
PIT,2018,15,NE,Home
OAK,2018,15,CIN,Away
LA,2018,15,PHI,Home
BLT,2018,15,TB,Home
SEA,2018,15,SF,Away
SF,2018,15,SEA,Home
TB,2018,15,BLT,Away
WAS,2018,15,JAX,Away
CAR,2018,15,NO,Home
NO,2018,15,CAR,Away
TEN,2018,16,WAS,Home
BLT,2018,16,LAC,Away
LAC,2018,16,BLT,Home
WAS,2018,16,TEN,Away
ATL,2018,16,CAR,Away
BUF,2018,16,NE,Away
CAR,2018,16,ATL,Home
CHI,2018,16,SF,Away
CIN,2018,16,CLV,Away
CLV,2018,16,CIN,Home
IND,2018,16,NYG,Home
ARZ,2018,16,LA,Home
DAL,2018,16,TB,Home
DET,2018,16,MIN,Home
GB,2018,16,NYJ,Away
HST,2018,16,PHI,Away
JAX,2018,16,MIA,Away
KC,2018,16,SEA,Away
MIA,2018,16,JAX,Home
MIN,2018,16,DET,Away
NO,2018,16,PIT,Home
NE,2018,16,BUF,Home
NYG,2018,16,IND,Away
NYJ,2018,16,GB,Home
PHI,2018,16,HST,Home
PIT,2018,16,NO,Away
LA,2018,16,ARZ,Away
SEA,2018,16,KC,Home
SF,2018,16,CHI,Home
TB,2018,16,DAL,Away
DEN,2018,16,OAK,Away
OAK,2018,16,DEN,Home
ATL,2018,17,TB,Away
BUF,2018,17,MIA,Home
CAR,2018,17,NO,Away
CHI,2018,17,MIN,Away
CIN,2018,17,PIT,Away
CLV,2018,17,BLT,Away
IND,2018,17,TEN,Away
ARZ,2018,17,SEA,Away
DAL,2018,17,NYG,Away
DEN,2018,17,LAC,Home
DET,2018,17,GB,Away
GB,2018,17,DET,Home
HST,2018,17,JAX,Home
JAX,2018,17,HST,Away
KC,2018,17,OAK,Home
MIA,2018,17,BUF,Away
MIN,2018,17,CHI,Home
NO,2018,17,CAR,Home
NE,2018,17,NYJ,Home
NYG,2018,17,DAL,Home
NYJ,2018,17,NE,Away
TEN,2018,17,IND,Home
PHI,2018,17,WAS,Away
PIT,2018,17,CIN,Home
OAK,2018,17,KC,Away
LA,2018,17,SF,Home
BLT,2018,17,CLV,Home
LAC,2018,17,DEN,Away
SEA,2018,17,ARZ,Home
SF,2018,17,LA,Away
TB,2018,17,ATL,Home
WAS,2018,17,PHI,Home
IND,2018,29,HST,Away
DAL,2018,29,SEA,Home
HST,2018,29,IND,Home
SEA,2018,29,DAL,Away
CHI,2018,29,PHI,Home
PHI,2018,29,CHI,Away
BLT,2018,29,LAC,Home
LAC,2018,29,BLT,Away
IND,2018,30,KC,Away
DAL,2018,30,LA,Away
KC,2018,30,IND,Home
LA,2018,30,DAL,Home
NO,2018,30,PHI,Home
NE,2018,30,LAC,Home
PHI,2018,30,NO,Away
LAC,2018,30,NE,Away
KC,2018,31,NE,Home
NO,2018,31,LA,Home
NE,2018,31,KC,Away
LA,2018,31,NO,Away
NE,2018,32,LA,Home
LA,2018,32,NE,Home
CHI,2019,1,GB,Home
GB,2019,1,CHI,Away
ATL,2019,1,MIN,Away
BUF,2019,1,NYJ,Away
CAR,2019,1,LA,Home
CIN,2019,1,SEA,Away
CLV,2019,1,TEN,Home
IND,2019,1,LAC,Away
ARZ,2019,1,DET,Home
DAL,2019,1,NYG,Home
DET,2019,1,ARZ,Away
JAX,2019,1,KC,Home
KC,2019,1,JAX,Away
MIA,2019,1,BLT,Home
MIN,2019,1,ATL,Home
NE,2019,1,PIT,Home
NYG,2019,1,DAL,Away
NYJ,2019,1,BUF,Home
TEN,2019,1,CLV,Away
PHI,2019,1,WAS,Home
PIT,2019,1,NE,Away
LA,2019,1,CAR,Away
BLT,2019,1,MIA,Away
LAC,2019,1,IND,Home
SEA,2019,1,CIN,Home
SF,2019,1,TB,Away
TB,2019,1,SF,Home
WAS,2019,1,PHI,Away
DEN,2019,1,OAK,Away
HST,2019,1,NO,Away
NO,2019,1,HST,Home
OAK,2019,1,DEN,Home
CAR,2019,2,TB,Home
TB,2019,2,CAR,Away
ATL,2019,2,PHI,Home
BUF,2019,2,NYG,Away
CHI,2019,2,DEN,Away
CIN,2019,2,SF,Home
IND,2019,2,TEN,Away
ARZ,2019,2,BLT,Away
DAL,2019,2,WAS,Away
DEN,2019,2,CHI,Home
DET,2019,2,LAC,Home
GB,2019,2,MIN,Home
HST,2019,2,JAX,Home
JAX,2019,2,HST,Away
KC,2019,2,OAK,Away
MIA,2019,2,NE,Home
MIN,2019,2,GB,Away
NO,2019,2,LA,Away
NE,2019,2,MIA,Away
NYG,2019,2,BUF,Home
TEN,2019,2,IND,Home
PHI,2019,2,ATL,Away
PIT,2019,2,SEA,Home
OAK,2019,2,KC,Home
LA,2019,2,NO,Home
BLT,2019,2,ARZ,Home
LAC,2019,2,DET,Away
SEA,2019,2,PIT,Away
SF,2019,2,CIN,Away
WAS,2019,2,DAL,Home
CLV,2019,2,NYJ,Away
NYJ,2019,2,CLV,Home
JAX,2019,3,TEN,Home
TEN,2019,3,JAX,Away
ATL,2019,3,IND,Away
BUF,2019,3,CIN,Home
CAR,2019,3,ARZ,Away
CIN,2019,3,BUF,Away
CLV,2019,3,LA,Home
IND,2019,3,ATL,Home
ARZ,2019,3,CAR,Home
DAL,2019,3,MIA,Home
DEN,2019,3,GB,Away
DET,2019,3,PHI,Away
GB,2019,3,DEN,Home
HST,2019,3,LAC,Away
KC,2019,3,BLT,Home
MIA,2019,3,DAL,Away
MIN,2019,3,OAK,Home
NO,2019,3,SEA,Away
NE,2019,3,NYJ,Home
NYG,2019,3,TB,Away
NYJ,2019,3,NE,Away
PHI,2019,3,DET,Home
PIT,2019,3,SF,Away
OAK,2019,3,MIN,Away
LA,2019,3,CLV,Away
BLT,2019,3,KC,Away
LAC,2019,3,HST,Home
SEA,2019,3,NO,Home
SF,2019,3,PIT,Home
TB,2019,3,NYG,Home
CHI,2019,3,WAS,Away
WAS,2019,3,CHI,Home
GB,2019,4,PHI,Home
PHI,2019,4,GB,Away
ATL,2019,4,TEN,Home
BUF,2019,4,NE,Home
CAR,2019,4,HST,Away
CHI,2019,4,MIN,Home
CLV,2019,4,BLT,Away
IND,2019,4,OAK,Home
ARZ,2019,4,SEA,Home
DAL,2019,4,NO,Away
DEN,2019,4,JAX,Home
DET,2019,4,KC,Home
HST,2019,4,CAR,Home
JAX,2019,4,DEN,Away
KC,2019,4,DET,Away
MIA,2019,4,LAC,Home
MIN,2019,4,CHI,Away
NO,2019,4,DAL,Home
NE,2019,4,BUF,Away
NYG,2019,4,WAS,Home
TEN,2019,4,ATL,Away
OAK,2019,4,IND,Away
LA,2019,4,TB,Home
BLT,2019,4,CLV,Home
LAC,2019,4,MIA,Away
SEA,2019,4,ARZ,Away
TB,2019,4,LA,Away
WAS,2019,4,NYG,Away
CIN,2019,4,PIT,Away
